"mode","prepost","pid3","pid_strong","pid_lean","pid7","sp_serv","sp_serv_biden","sp_serv_trump","jobs_living","jobs_living_biden","jobs_living_trump","envir_business","envir_business_biden","envir_business_trump","abortion","abortion_salience","abortion_biden","abortion_trump","bible","adjust_change","family_ties","covid_approval","covid_response_speed","mail_in_attitude","police_treat","bidenft","trumpft","bidenft_post","trumpft_post","pocket","repro","votepres","turnout","mail_in","stateFIPS","attention_poli","age","marital","educ","educ5","race","gender","income","ideology","retro","religion","union","trans","immigration","gun_diff","offensive_language","harassment","no_children","arrested","feminist","flag","shark","family_importance"
1,3,2,1,NA,7,3,7,3,5,2,6,5,1,6,2,4,3,2,1,5,2,1,4,7,4,0,100,0,85,3,1,2,1,-1,13,1,66,1,4,3,1,2,NA,7,1,1,2,NA,1,3,4,3,0,2,3,1,2,2
1,3,NA,NA,3,3,6,6,2,4,3,7,3,3,7,4,5,4,1,NA,1,3,4,5,1,4,70,0,70,0,3,4,1,1,-1,36,1,65,6,2,2,1,2,5,5,4,5,2,1,2,1,4,2,1,2,3,2,2,3
2,3,2,1,NA,7,4,6,3,5,2,5,5,1,5,2,4,4,2,3,3,2,1,3,7,4,30,85,0,85,2,4,2,NA,1,21,2,31,1,5,3,1,2,17,6,4,5,2,1,1,3,4,1,0,2,2,2,2,2
3,3,1,2,NA,2,4,6,5,6,6,1,4,5,7,4,3,4,4,1,1,1,4,5,1,4,NA,NA,70,0,4,5,1,1,-1,42,2,80,3,2,2,1,2,21,4,5,1,1,5,4,1,1,3,0,2,3,1,2,1
1,3,1,2,NA,2,4,5,2,5,4,7,1,1,7,4,4,4,NA,3,2,4,4,5,2,1,70,0,70,0,3,5,1,1,-1,36,1,33,1,7,5,1,1,21,3,5,4,2,5,4,1,2,2,1,2,1,2,2,4
2,3,3,NA,3,3,6,7,2,3,3,7,1,2,7,4,5,3,1,2,3,2,4,5,4,2,100,0,100,0,3,5,1,NA,-8,49,2,76,4,6,4,1,2,8,4,5,5,2,2,4,3,2,2,0,2,3,1,2,2
1,1,3,NA,3,3,6,4,1,NA,5,1,2,2,7,4,4,4,1,2,NA,NA,4,5,1,NA,90,2,NA,NA,4,5,NA,NA,-6,4,2,69,1,3,3,1,1,17,2,5,4,1,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,6,6,2,6,4,7,1,2,7,4,5,4,1,3,1,3,4,5,1,1,80,0,100,0,3,4,1,1,-1,50,2,48,4,6,4,1,2,16,2,4,5,2,6,4,1,2,2,0,2,1,2,2,3
1,1,3,NA,3,3,NA,5,4,4,3,6,NA,3,6,3,3,3,1,2,NA,NA,4,5,3,NA,50,15,NA,NA,3,5,NA,NA,-6,6,4,33,1,7,5,1,1,21,4,5,2,2,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,4,6,2,4,3,7,2,2,7,2,2,2,1,1,2,1,4,5,4,4,85,15,100,0,3,4,1,1,-1,13,2,57,4,3,3,1,1,6,4,4,2,2,1,3,3,2,3,0,2,3,1,2,1
1,1,3,NA,3,3,3,3,6,3,4,7,1,1,7,4,5,4,2,3,NA,NA,4,5,7,NA,70,0,NA,NA,3,3,NA,NA,-6,12,3,36,1,1,1,2,1,17,2,3,1,2,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA
1,3,1,1,NA,1,6,6,1,3,3,7,1,1,7,4,5,4,1,3,2,3,4,5,2,1,85,0,100,0,4,4,1,1,-1,25,1,77,1,6,4,1,2,13,2,4,1,2,6,4,1,3,2,0,2,1,2,2,3
1,3,1,1,NA,1,4,NA,1,NA,1,7,1,1,7,4,4,4,1,2,5,3,4,5,7,1,85,0,85,0,3,4,1,1,-1,42,1,69,1,6,4,1,2,1,2,4,2,2,5,4,1,NA,2,0,2,1,1,2,3
3,3,3,NA,1,5,4,6,3,5,2,6,5,2,6,3,2,4,2,2,4,1,1,3,6,3,30,70,30,85,3,3,2,1,-1,48,2,79,1,2,2,1,1,12,5,3,3,2,3,1,2,4,1,0,1,3,2,2,1
3,1,3,NA,3,3,4,5,2,NA,5,6,1,2,7,2,3,2,1,2,NA,NA,4,5,4,NA,75,0,NA,NA,3,5,1,NA,-6,48,4,37,1,7,5,2,1,19,4,5,3,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,NA,7,6,5,2,7,1,1,7,4,4,4,1,1,5,2,4,5,4,4,100,0,80,0,5,4,1,1,-1,39,1,59,3,3,3,1,1,11,2,4,1,2,4,4,3,1,2,0,2,1,1,2,2
1,3,3,NA,1,5,2,4,4,6,1,5,3,1,5,1,4,4,2,1,2,1,2,3,4,4,15,100,35,95,2,4,NA,NA,-1,39,4,80,1,4,3,1,1,9,7,4,1,2,1,1,3,4,NA,0,2,3,2,2,1
1,3,3,NA,1,5,5,1,6,7,2,7,7,3,6,4,5,4,1,2,5,2,1,3,7,3,0,85,0,100,2,1,2,1,-1,18,3,32,1,5,3,1,2,9,NA,1,3,2,4,4,1,4,3,0,1,3,2,2,2
2,1,1,1,NA,1,4,6,1,5,2,7,2,2,7,4,4,4,2,3,NA,NA,4,5,2,NA,60,30,NA,NA,2,4,NA,NA,-6,48,4,47,1,3,3,1,1,11,3,4,5,2,6,4,NA,3,NA,NA,NA,NA,NA,NA,NA
1,3,1,1,NA,1,NA,6,3,4,3,6,1,1,6,2,4,2,1,1,2,2,4,4,7,4,100,30,50,85,1,3,2,1,-1,55,3,60,1,3,3,1,2,16,NA,3,2,2,6,NA,1,1,2,0,2,3,1,2,2
3,3,2,2,NA,6,3,7,3,5,6,5,2,4,4,4,4,4,2,3,1,3,1,3,6,2,15,85,30,60,2,2,2,1,-1,18,4,23,6,5,3,1,2,1,5,2,4,2,4,1,3,4,2,1,2,1,2,2,3
1,1,1,1,NA,1,6,5,2,1,2,7,3,4,7,4,4,4,1,2,NA,NA,4,5,4,NA,100,0,NA,NA,1,5,NA,NA,-6,24,1,51,2,6,4,2,2,22,3,5,2,2,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA
3,3,1,2,NA,2,NA,4,5,4,4,7,NA,4,4,1,4,4,4,1,5,1,3,3,4,1,30,15,NA,NA,4,2,NA,NA,-1,21,4,42,1,6,4,5,2,15,NA,2,1,2,1,2,3,1,3,0,2,3,2,2,1
2,1,3,NA,3,3,5,5,1,4,2,7,1,2,7,4,5,4,1,2,NA,NA,4,5,5,NA,70,0,NA,NA,3,4,1,NA,-6,12,2,25,4,2,2,NA,2,16,2,4,1,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
1,3,3,NA,1,5,5,5,2,6,3,6,4,2,6,2,5,4,1,1,2,1,2,3,6,4,60,40,30,15,2,5,NA,1,-1,8,1,55,4,3,3,1,1,5,4,5,3,2,5,1,3,3,3,0,2,1,2,2,1
1,3,1,1,NA,1,5,5,1,3,3,7,1,2,7,3,3,3,1,3,1,2,4,5,6,2,85,0,100,0,3,5,1,1,-1,42,2,72,1,7,5,1,1,19,4,5,3,1,5,4,1,1,3,0,2,3,1,2,2
1,3,3,NA,1,5,3,7,3,6,3,7,2,4,6,3,4,1,4,2,4,1,4,5,4,4,15,60,60,15,5,5,NA,1,-1,8,1,58,3,6,4,1,2,10,4,5,2,2,3,1,3,4,3,0,2,3,1,2,1
1,1,2,2,NA,6,NA,6,2,6,2,7,6,2,7,2,2,NA,NA,2,NA,NA,NA,3,6,NA,30,60,NA,NA,2,3,NA,NA,-6,13,4,31,6,7,5,1,1,20,5,3,3,2,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,2,6,1,7,1,7,6,1,7,1,5,4,1,1,5,1,1,3,7,4,0,100,0,100,2,1,2,1,-1,19,1,78,3,2,2,1,2,2,7,1,1,2,1,1,3,4,3,0,2,3,2,2,1
3,3,2,1,NA,7,6,1,5,3,5,2,NA,5,5,2,2,3,2,2,4,1,1,3,7,4,15,85,0,70,5,5,2,1,-1,55,3,56,6,NA,NA,1,2,1,NA,5,2,2,1,1,3,4,1,1,1,3,2,2,1
3,3,3,NA,3,3,5,6,1,2,3,7,1,3,7,4,2,3,1,3,4,5,4,5,1,1,70,0,70,0,3,5,1,1,-1,53,1,71,1,3,3,1,1,19,2,5,5,1,2,4,1,3,2,0,2,3,2,2,5
1,3,3,NA,3,3,5,6,1,4,5,6,1,3,7,4,5,3,1,2,2,3,4,5,1,2,85,0,85,0,3,4,1,1,-1,48,2,65,1,2,2,6,2,16,3,4,3,2,6,4,3,3,1,0,2,3,1,2,3
1,3,1,1,NA,1,5,6,1,3,2,7,3,2,7,4,3,4,1,3,1,2,4,5,4,1,100,0,100,15,3,4,1,1,-1,25,2,69,3,7,5,1,2,4,2,4,3,2,NA,4,1,1,3,0,2,3,2,2,2
3,3,1,1,NA,1,5,5,1,5,4,7,1,2,7,4,5,4,1,2,2,4,4,5,1,1,85,0,85,0,3,3,1,1,-1,8,1,50,1,4,3,1,2,21,2,3,3,2,6,4,1,1,2,0,2,3,2,2,4
1,3,2,1,NA,7,4,7,5,7,1,7,5,7,5,4,1,NA,2,3,2,1,1,3,4,2,0,100,15,85,3,1,2,1,-1,6,1,80,1,3,3,1,1,14,6,1,2,1,1,1,3,3,1,0,2,3,1,2,1
3,3,3,NA,3,3,4,5,3,4,3,6,1,3,7,4,4,4,1,3,1,3,4,5,4,2,85,0,85,0,1,4,1,NA,2,37,3,36,1,6,4,1,1,21,4,4,5,2,1,4,3,3,2,0,2,3,2,2,3
1,3,2,1,NA,7,4,7,4,6,2,7,2,7,5,4,5,1,1,2,3,1,1,3,7,2,30,100,0,85,3,4,2,1,-1,12,1,44,6,2,2,1,2,18,4,4,3,2,1,1,1,3,3,0,1,3,2,2,1
3,3,2,1,NA,7,5,7,2,2,1,7,3,2,7,3,4,4,3,2,5,2,4,5,7,1,60,15,70,15,4,4,1,1,-1,26,2,53,4,5,3,6,1,4,6,4,3,2,5,1,3,4,2,0,1,3,1,2,2
1,1,3,NA,1,5,NA,NA,NA,7,NA,7,NA,NA,NA,4,2,NA,NA,1,NA,NA,2,4,4,NA,30,85,NA,NA,3,3,NA,NA,-6,39,3,45,1,7,5,1,2,18,5,3,2,2,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,NA,1,6,5,2,1,2,6,1,1,7,4,5,4,1,3,NA,NA,4,5,1,NA,70,0,NA,NA,1,5,NA,NA,-6,23,1,25,6,2,2,1,1,10,1,5,4,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,2,2,NA,6,5,7,1,4,3,6,1,1,7,4,4,4,1,2,2,2,4,5,4,3,90,0,85,0,3,3,1,NA,2,27,2,52,1,6,4,1,2,1,4,3,2,2,2,3,1,2,2,0,2,3,2,2,2
3,3,1,1,NA,1,7,7,7,4,4,4,NA,4,4,4,3,4,1,1,3,3,4,3,4,4,85,0,70,0,1,3,1,1,-1,12,3,34,6,3,3,2,2,5,4,3,2,2,5,4,3,1,2,1,1,3,2,2,3
1,3,1,1,NA,1,5,5,2,1,3,7,1,2,7,2,5,1,1,2,2,1,4,5,2,1,85,0,85,0,2,3,1,1,-1,9,1,78,3,7,5,1,2,21,2,3,1,2,6,4,1,1,3,0,2,3,2,2,1
1,1,3,NA,3,3,5,6,2,5,4,7,3,2,7,4,2,NA,NA,3,NA,NA,4,4,7,NA,70,15,NA,NA,3,4,NA,NA,-7,51,2,45,5,6,4,3,1,19,4,4,4,2,3,3,NA,4,NA,NA,NA,NA,NA,NA,NA
2,3,NA,NA,NA,NA,7,6,1,4,3,7,4,4,7,4,5,2,1,2,3,3,4,4,4,1,50,1,70,0,NA,5,NA,NA,2,17,3,NA,6,2,2,NA,2,NA,4,5,3,NA,NA,4,3,NA,2,1,2,3,2,2,3
1,3,3,NA,3,3,6,5,4,5,5,7,NA,NA,NA,4,3,NA,NA,2,3,2,2,3,1,1,70,60,50,50,2,2,NA,NA,-1,37,4,23,6,NA,NA,2,1,1,6,2,NA,2,5,1,3,3,2,1,1,3,2,2,2
3,3,3,NA,2,4,4,4,4,4,3,4,4,4,6,4,5,4,1,NA,3,3,4,5,2,2,40,15,70,40,5,4,1,1,-1,6,3,51,6,3,3,1,2,2,4,4,2,2,4,4,1,1,2,1,1,3,2,2,3
2,3,3,NA,2,4,3,5,4,5,3,6,5,NA,6,4,4,NA,3,NA,4,4,NA,NA,4,2,60,60,70,60,3,3,NA,NA,2,26,2,80,3,7,5,1,2,19,4,3,NA,2,NA,2,3,4,3,0,2,3,2,2,4
3,3,1,2,NA,2,7,7,2,2,1,3,3,1,2,1,3,1,3,1,2,1,4,5,1,1,9,1,100,0,1,4,1,NA,2,13,1,72,1,3,3,2,2,1,1,4,1,2,1,4,1,4,2,0,2,3,2,2,1
3,3,1,2,NA,2,7,4,1,4,4,7,1,1,7,3,3,2,1,3,1,3,3,4,1,1,70,10,75,0,3,4,1,1,-1,42,3,41,6,6,4,1,1,1,2,4,5,2,6,4,1,2,2,1,2,3,2,2,3
1,1,3,NA,3,3,7,5,1,1,4,7,1,3,7,4,3,3,3,3,NA,NA,4,5,1,NA,70,0,NA,NA,1,5,NA,NA,-6,6,1,24,6,5,3,1,1,20,2,5,5,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,5,4,7,6,3,7,NA,3,6,4,1,3,4,3,3,3,4,5,1,2,100,0,60,0,5,5,NA,NA,-1,17,2,30,6,NA,NA,1,2,6,2,5,4,2,1,4,1,1,2,1,1,3,2,2,3
1,3,1,1,NA,1,5,6,6,3,4,4,2,2,2,4,4,4,4,1,2,1,4,5,7,2,85,85,85,40,2,2,1,1,-1,18,2,55,3,2,2,1,1,16,5,2,3,2,5,1,1,4,1,0,2,3,1,2,1
1,3,1,2,NA,2,7,5,3,1,1,7,2,1,7,2,4,2,1,2,2,2,4,5,2,1,60,40,85,15,5,2,1,1,-1,39,1,49,5,3,3,1,1,2,3,2,5,2,5,3,3,3,2,1,1,1,1,2,2
1,3,2,2,NA,6,1,7,3,7,1,6,6,2,6,1,5,4,2,2,5,1,1,3,7,2,0,100,15,100,2,5,2,1,-1,54,3,74,4,3,3,1,1,14,6,5,3,2,1,1,2,3,1,0,1,2,2,2,1
3,1,3,NA,1,5,6,4,5,NA,4,4,NA,4,4,4,3,4,4,3,NA,NA,2,3,2,NA,15,85,NA,NA,3,4,NA,NA,-6,25,2,48,1,6,4,1,1,20,4,4,4,2,4,2,NA,2,NA,NA,NA,NA,NA,NA,NA
1,3,3,NA,3,3,6,4,1,3,4,7,2,3,7,4,5,3,2,3,2,4,4,4,3,1,70,0,70,0,3,5,1,1,-1,54,2,64,3,3,3,1,2,NA,2,5,5,2,5,3,3,4,1,0,1,3,2,2,4
3,1,2,1,NA,7,4,7,4,7,1,7,4,1,7,2,1,4,2,2,NA,NA,1,3,7,NA,48,85,NA,NA,3,2,NA,NA,-6,29,4,80,1,2,2,1,1,8,6,2,1,1,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
1,3,3,NA,3,3,4,4,4,1,4,4,4,4,4,4,5,3,2,2,3,3,2,4,6,NA,40,40,70,50,2,3,NA,NA,-1,8,4,27,6,2,2,2,2,9,4,3,3,2,1,4,1,3,3,NA,NA,NA,NA,NA,3
3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,NA,NA,1,4,3,NA,3,NA,4,NA,NA,0,70,5,3,2,1,-1,45,1,NA,4,1,1,1,2,1,NA,3,1,2,1,NA,3,4,1,0,1,3,1,2,3
3,3,3,NA,1,5,3,6,3,6,1,5,2,2,6,3,3,4,3,3,2,4,3,5,4,3,40,70,40,50,3,4,NA,1,-1,38,4,28,1,3,3,1,2,13,5,4,5,2,5,2,1,4,3,1,2,3,2,2,4
3,3,3,NA,2,4,4,7,1,4,1,7,4,1,7,4,4,4,2,2,2,2,3,4,7,2,70,30,60,15,5,1,1,NA,1,12,1,50,4,7,5,3,1,10,2,1,2,1,5,3,3,2,3,0,2,1,2,2,2
3,3,2,2,NA,6,4,6,3,NA,3,4,5,6,2,2,2,1,3,2,2,1,1,3,4,4,30,85,15,85,2,3,2,1,-1,42,4,49,1,3,3,1,1,19,4,3,2,2,1,1,1,3,2,0,2,3,1,2,1
3,3,3,NA,1,5,4,5,3,3,3,7,3,2,7,3,3,4,1,2,4,2,4,5,7,3,NA,60,70,40,5,4,1,1,-1,25,2,65,1,6,4,1,1,9,6,4,1,2,6,4,1,2,2,0,2,3,1,2,2
1,3,3,NA,3,3,6,4,1,3,5,7,2,3,6,4,3,4,1,3,2,5,4,5,2,1,70,0,70,0,2,5,1,1,-1,6,1,49,1,6,4,1,1,18,2,5,5,2,6,4,1,2,3,0,2,1,2,2,5
1,3,2,1,NA,7,1,7,1,6,1,5,3,4,6,3,2,4,2,2,2,2,1,3,7,4,0,100,0,85,1,2,2,1,-1,42,1,40,1,2,2,1,2,20,6,2,2,1,1,1,3,3,3,0,1,3,1,2,2
1,3,1,2,NA,2,5,5,4,4,3,5,3,4,3,2,5,3,2,1,3,2,4,3,5,1,70,50,70,50,2,2,1,1,-1,17,3,21,6,5,3,2,2,6,5,2,2,2,2,4,1,3,2,0,2,3,2,2,2
2,3,1,1,NA,1,6,6,2,5,3,6,1,2,7,4,3,4,2,2,4,2,4,5,5,2,85,0,80,10,2,5,1,NA,2,27,2,69,1,3,3,1,1,8,1,5,2,2,4,4,1,2,3,0,2,3,2,2,2
3,3,1,1,NA,1,6,6,1,2,2,7,1,1,7,4,5,4,1,3,5,2,4,5,1,1,85,0,85,0,4,5,1,1,-1,6,1,68,4,3,3,1,2,9,2,5,5,2,6,4,1,1,3,0,2,1,2,2,2
3,3,2,1,NA,7,NA,1,4,NA,1,1,NA,2,5,1,3,4,1,1,3,3,1,3,7,4,0,100,0,100,3,3,2,1,-1,21,4,23,4,2,2,1,1,4,NA,3,1,2,2,1,3,3,3,0,2,3,2,2,3
1,1,1,1,NA,1,6,6,2,2,3,6,1,2,7,4,5,4,1,3,NA,NA,4,4,1,NA,85,0,NA,NA,4,4,NA,NA,-6,6,2,32,6,6,4,1,2,14,2,4,5,2,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
1,3,3,NA,3,3,5,5,1,2,4,7,2,5,7,4,3,NA,NA,3,2,4,4,5,2,1,60,0,70,0,3,5,1,1,-1,12,1,59,3,7,5,1,1,17,2,5,4,2,5,4,1,1,2,0,2,1,2,2,4
3,3,1,1,NA,1,5,4,2,1,5,7,2,3,2,4,3,4,2,1,1,2,4,5,6,2,60,30,70,15,3,3,1,1,-1,36,2,51,4,6,4,2,2,11,NA,3,1,2,1,4,1,3,3,0,1,3,2,2,2
1,3,1,1,NA,1,5,4,2,3,3,7,2,3,7,4,3,3,2,3,2,5,4,4,2,1,85,0,85,0,3,5,1,1,-1,41,1,52,4,7,5,1,1,13,3,5,5,2,5,4,1,2,3,1,2,1,2,2,5
3,3,3,NA,2,4,NA,4,4,NA,4,4,4,4,4,1,5,1,1,2,3,3,4,5,4,4,60,15,50,50,3,3,NA,NA,-1,36,4,22,6,2,2,3,1,4,NA,3,3,2,2,4,3,2,2,1,2,3,2,2,3
3,3,2,2,NA,6,NA,4,4,NA,4,4,NA,4,4,4,1,1,3,2,4,2,2,3,4,4,50,70,30,85,5,4,2,1,-1,12,4,80,3,2,2,1,2,2,NA,4,3,2,1,2,3,3,2,0,2,3,1,2,2
3,3,1,2,NA,2,7,7,1,4,5,1,NA,5,7,2,3,4,1,2,3,1,4,5,2,1,100,0,85,15,3,5,1,1,-1,48,4,47,1,6,4,3,1,1,4,5,1,1,1,4,3,3,3,0,2,3,1,2,1
1,3,3,NA,3,3,6,5,1,3,3,7,2,3,7,4,4,3,1,3,2,3,4,5,6,1,85,0,85,0,3,5,1,1,-1,36,1,67,5,8,5,1,1,16,3,5,3,2,6,4,1,NA,3,0,1,1,2,2,3
2,3,3,NA,3,3,NA,6,2,NA,5,2,NA,3,5,1,1,2,NA,1,2,1,4,3,1,1,100,0,100,15,3,3,1,1,-1,47,2,29,6,1,1,2,2,2,NA,3,1,2,NA,3,3,4,3,0,2,3,1,2,1
3,3,2,1,NA,7,2,7,1,7,1,7,7,2,7,1,5,4,1,1,1,1,1,3,7,4,0,100,0,100,1,1,2,1,-1,12,2,62,4,3,3,1,1,1,1,1,1,2,1,1,3,4,1,1,2,3,1,2,1
1,3,2,2,NA,6,6,6,1,3,1,7,1,1,7,4,4,4,1,2,1,2,2,5,2,2,0,60,100,0,5,5,1,1,-1,5,5,65,4,6,4,2,1,5,6,5,2,2,4,NA,1,1,2,0,2,3,2,2,2
1,3,2,2,NA,6,NA,NA,3,3,2,1,NA,4,6,2,3,4,1,1,2,2,1,4,4,4,60,85,70,85,3,3,2,1,-1,6,3,47,1,5,3,3,2,13,4,3,1,2,6,4,1,2,2,0,2,3,2,2,2
3,3,3,NA,1,5,2,5,6,NA,6,4,4,4,2,3,3,4,4,2,3,1,3,3,5,4,70,70,70,50,3,4,NA,NA,-1,6,2,20,6,2,2,5,2,4,4,4,3,2,2,1,3,4,3,0,2,2,2,2,1
1,1,1,1,NA,1,5,4,3,4,4,5,1,2,7,4,5,4,3,2,NA,NA,4,5,4,NA,75,0,NA,NA,2,4,NA,NA,-6,36,3,30,6,6,4,3,2,9,2,4,3,2,5,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,4,6,2,4,1,7,3,1,7,3,3,4,1,2,3,2,4,5,2,2,70,15,70,0,3,4,1,1,-1,55,4,72,1,2,2,1,1,11,4,4,1,2,2,2,1,4,3,0,2,3,1,2,2
3,3,2,1,NA,7,7,7,7,5,5,5,5,5,5,2,3,3,1,2,4,4,1,5,6,4,50,85,70,70,4,4,2,1,-1,18,4,57,1,4,3,1,2,5,2,4,4,2,3,1,1,2,2,0,2,3,1,2,4
1,1,2,1,NA,7,1,7,1,7,1,7,6,1,7,1,5,4,1,1,NA,NA,1,3,7,NA,0,100,NA,NA,2,4,NA,NA,-6,48,4,48,1,2,2,6,1,15,7,4,1,2,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA
1,3,1,2,NA,2,NA,5,3,NA,2,6,3,2,6,4,4,4,2,3,4,4,4,5,1,2,100,15,100,0,2,4,1,1,-1,51,3,70,1,6,4,1,2,17,3,4,4,2,6,3,1,2,3,0,2,1,2,2,4
3,3,1,2,NA,2,6,6,3,NA,5,1,1,1,7,3,2,3,1,1,3,1,4,5,1,1,85,40,100,0,1,1,1,1,-1,6,1,61,1,1,1,3,1,18,NA,1,1,1,5,4,3,4,2,0,1,3,1,2,1
3,3,1,1,NA,1,6,6,1,3,2,7,1,2,7,4,4,4,1,3,5,3,4,5,1,1,100,0,100,0,3,5,1,1,-1,34,2,77,1,8,5,1,2,17,2,5,3,2,6,4,1,3,2,0,2,1,2,2,3
3,3,3,NA,3,3,5,6,1,2,2,7,1,2,7,4,2,4,1,2,5,1,4,5,4,1,70,0,70,0,3,5,1,1,-1,27,3,80,3,6,4,1,2,5,3,5,2,1,4,3,1,3,2,0,2,3,2,2,1
1,3,2,1,NA,7,3,7,2,6,1,6,7,2,7,2,4,4,2,2,5,1,1,3,5,4,15,100,0,100,3,3,2,1,-1,4,1,80,1,6,4,1,1,17,6,3,2,2,1,1,3,4,1,0,2,3,1,2,1
1,3,3,NA,3,3,5,NA,2,3,NA,NA,2,3,6,3,2,4,1,2,4,2,2,4,5,1,70,15,70,40,5,4,NA,1,-1,6,2,33,6,7,5,2,2,4,4,4,1,2,2,4,1,2,2,1,2,3,2,2,2
1,3,1,1,NA,1,6,4,3,4,4,5,3,5,6,4,5,3,2,3,1,5,4,5,2,1,60,0,70,15,4,4,1,1,-1,8,2,18,6,2,2,3,2,21,2,4,5,2,6,4,1,2,2,1,2,1,2,2,5
1,3,1,1,NA,1,5,5,3,3,3,7,1,2,7,3,2,4,2,2,3,3,3,5,6,1,70,0,85,15,2,4,1,1,-1,51,3,32,6,6,4,1,2,10,2,4,3,2,5,4,1,2,2,1,2,1,2,2,3
1,1,3,NA,1,5,2,6,2,3,2,5,2,1,7,3,3,4,2,2,NA,NA,3,4,4,NA,40,40,NA,NA,2,5,NA,NA,-6,6,4,25,1,7,5,1,2,21,5,5,2,1,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA
2,3,1,1,NA,1,NA,1,5,1,1,3,1,1,3,4,3,1,1,1,1,1,4,4,6,4,100,60,100,50,3,3,1,1,-1,45,4,68,3,2,2,2,2,1,1,3,2,2,5,4,3,1,1,0,2,3,2,2,1
3,3,2,1,NA,7,4,NA,NA,3,4,4,4,4,4,4,2,1,2,2,1,3,2,4,4,4,30,100,0,100,3,4,2,NA,2,18,3,54,4,4,3,1,1,NA,NA,4,4,2,2,2,3,2,3,0,2,3,1,2,3
3,3,3,NA,1,5,4,6,2,6,2,7,4,3,7,4,2,2,3,2,5,2,4,5,1,1,20,60,25,30,2,4,NA,NA,-1,39,3,58,1,2,2,1,2,15,6,4,4,1,1,1,3,4,2,0,2,2,1,2,2
3,3,2,1,NA,7,4,4,5,NA,2,6,4,2,5,3,1,4,2,2,3,3,1,3,6,4,0,99,0,100,3,2,2,1,-1,42,2,35,1,3,3,1,1,16,6,2,3,2,2,1,3,3,3,0,2,3,1,2,3
3,3,1,1,NA,1,7,5,1,1,2,7,1,3,7,4,5,4,1,3,2,4,4,5,1,1,80,0,80,0,3,5,1,1,-1,48,1,27,6,6,4,1,1,14,1,5,5,2,6,4,3,1,2,1,2,1,2,2,4
2,3,1,1,NA,1,5,5,7,2,2,7,2,2,7,4,5,4,1,NA,4,4,4,5,4,1,100,0,100,0,3,NA,1,NA,2,47,2,67,NA,7,5,1,2,6,4,NA,NA,1,NA,4,1,2,2,0,2,3,2,2,4
3,3,NA,NA,1,5,1,7,1,7,1,7,5,1,5,2,4,4,2,2,5,1,1,3,7,2,0,100,0,100,3,1,2,1,-1,49,1,65,1,6,4,1,1,8,6,1,2,2,1,1,2,4,1,0,2,3,1,2,1
1,3,2,1,NA,7,2,6,2,NA,1,6,NA,2,6,2,4,4,2,2,5,1,1,3,7,3,50,85,50,85,3,1,2,1,-1,12,1,80,3,7,5,1,2,3,6,1,1,2,4,2,1,3,3,0,2,3,1,2,1
3,3,2,1,NA,7,2,7,2,7,2,7,NA,1,6,5,4,4,2,2,4,1,1,3,7,4,30,99,0,100,1,1,2,1,-1,22,1,66,1,6,4,1,1,10,6,1,2,1,2,1,3,4,1,0,1,3,1,2,1
3,3,3,NA,2,4,NA,1,4,NA,4,4,NA,4,4,2,1,4,2,1,3,3,1,5,7,4,0,100,0,100,5,5,NA,NA,-1,51,4,46,5,2,2,1,2,4,NA,5,3,2,4,1,3,1,1,0,1,3,2,2,3
3,3,3,NA,2,4,NA,4,3,4,2,7,4,2,7,4,1,3,2,3,2,4,4,5,6,4,NA,15,70,15,3,5,1,1,-1,24,3,72,1,8,5,4,2,20,4,5,5,2,3,3,1,3,1,0,2,3,2,2,4
2,3,1,1,NA,1,4,5,2,4,6,2,4,6,1,4,5,4,1,3,1,1,4,5,4,1,100,0,100,0,3,4,1,NA,2,6,2,80,3,2,2,1,2,8,4,4,3,2,5,4,1,1,2,1,2,3,1,2,1
1,3,1,1,NA,1,5,5,1,4,3,7,4,4,7,2,4,NA,NA,2,5,5,4,5,2,1,70,0,100,0,1,2,1,1,-1,49,2,63,4,6,4,1,2,13,5,2,1,2,NA,4,1,1,3,0,2,3,1,2,5
3,3,2,1,NA,7,1,7,1,7,1,7,7,1,7,2,3,4,2,2,4,2,1,3,4,3,0,100,0,100,4,1,2,1,-1,4,3,47,1,4,3,1,2,14,7,1,3,2,1,1,1,4,1,0,2,3,1,2,2
